搞	v	to do; produce a result	他正在搞一个新项目。
搬	v	to move; to carry	我下个月搬家。
搬家	v	to move house	我们下个月搬家。
搭	v	to put up; build; take (transport); match	他们在山上搭了一个帐篷。
搭档	?	partner; teammate	他是我最好的工作搭档。
搭配	v	to match; combine	这两个颜色很搭配。
携带	v	to carry; take along	旅行时不要携带太多行李。
摄影师	?	photographer	我想了解摄影师。
摄氏度	?	degree Celsius	今天最高三十摄氏度。
摆	v	to put; to place; to set in order	摆桌子
摆脱	v	to get rid of; break away from	我想摆脱这个坏习惯。
摇	v	to shake; wave	他摇了摇头。
摇摆	v	to sway; swing	树枝在风中摇摆。
摇滚	?	rock music	他很喜欢摇滚。
摊	v	to spread out	他把地图摊在桌上。
摔	v	to fall	怕摔
摔倒	v	to fall down	他正在摔倒。
摧残	v	to devastate; damage severely	长期压力会摧残身体。
摸	v	to touch; feel	摸头
摸索	v	to explore; figure out through practice	我们还在摸索新的方法。
撇	v	to throw; fling	他把东西往旁边一撇。
撒谎	v	to lie	小孩子也不应该撒谎。
撞	v	to bump into	两辆车撞在了一起。
播放	v	to play; to broadcast	播放音乐
播种	v	to sow	农民春天播种。
擅长	v	to be good at	她擅长写作。
操作	v	to operate; operation	这个机器操作很简单。
操劳	v	to work hard; toil	父母为孩子操劳了一辈子。
操场	?	playground	我去过这个操场。
操心	v	to worry about	他正在操心。
操纵	v	to operate; control	他会操纵这台机器。
擦	v	to wipe	请把桌子擦干净。
攀登	v	to climb	我们一起攀登高山。
攒	v	to save; accumulate	我攒钱准备旅行。
支	mw	measure word for long thin objects	一支笔
支付	v	to pay	我用手机支付。
支出	?	expense; expenditure	这个月家庭支出增加了。
支持	v	to support	我支持你的决定。
支撑	v	to support; sustain	这根柱子支撑着屋顶。
支柱	?	pillar; main support	旅游是当地经济支柱。
支配	v	to control; allocate	我们要学会支配自己的时间。
收	v	to receive	我收到礼物了。
收入	?	income	他的收入很高。
收到	v	to receive	我收到你的邮件了。
收拾	v	to tidy; pack	我正在收拾房间。
收益	?	income; gain; return	这个项目收益不错。
收缩	v	to shrink; contract	冷空气使材料收缩。
收获	?	gain; harvest	这次学习让我收获很多。
收藏	v	to collect; collection	他喜欢收藏邮票。
收费	v	to charge a fee	这里停车收费。
收音机	?	radio	爷爷每天听收音机。
改	v	to change; correct	这个字要改。
改变	v	to change	我想改变计划。
改善	v	to improve	改善生活
改良	v	to improve; modify	公司正在改良产品。
改进	v	to improve	改进方法
改革	v	to reform	公司正在进行改革。
攻击	v	to attack	野生动物受到攻击会反抗。
放	v	to put; to place	请把书放在桌子上。
放假	v	to have a holiday; be on vacation	学校明天放假。
放学	?	school lets out; finish school	我五点放学。
放射	v	to radiate; emit	太阳会放射热量。
放弃	v	to give up	不要放弃计划。
放心	v	to feel relieved; don't worry	你放心吧。
放暑假	v	to have summer vacation	学生开始放暑假了。
放松	v	to relax	周末我想放松一下。
政府	?	government	我想了解政府。
政策	?	policy	政府出台了新政策。
故乡	?	hometown	我很想念故乡。
故事	?	story	给我讲个故事吧。
故意	?	intentionally	他不是故意的。
故障	?	fault; malfunction	机器发生了故障。
效果	?	effect; result	这个办法效果很好。
效率	?	efficiency	我想了解效率。
效益	?	benefit; efficiency	公司今年效益不错。
敌(人)	?	enemy	他是一名敌人。
敏感	?	sensitive	他很敏感。
敏捷	?	quick; agile	猫的动作很敏捷。
敏锐	?	sharp; keen	她的观察很敏锐。
救	v	to save; rescue	救人
教	v	to teach	老师教我们汉语。
教养	?	upbringing; manners	他说话很有教养。
教学楼	?	classroom building	教学楼在前面。
教室	?	classroom	老师在教室里。
教师	?	teacher	她是一名教师。
教授	?	professor	他是教授。
教练	?	coach	他是我的游泳教练。
教育	?	education; to educate	父母要教育孩子。
教训	?	lesson; moral	我想了解教训。
敞开	v	to open wide	请把窗户敞开。
敢	v	to dare	我不敢一个人去。
散发	v	to give off; emit	花朵散发着香味。
散文	?	prose; essay	她喜欢读散文。
散步	v	to take a walk	晚饭后我去散步。
敬业	?	dedicated to one's work	她工作认真，非常敬业。
数	a	several	数十个人
数字	?	number; digit	这是一个数字。
数学	?	mathematics	数学比历史难。
数据	?	data	我想了解数据。
数量	?	quantity; amount	这个数量太多了。
数额	?	amount; sum	这笔钱数额很大。
敲	v	to knock	请先敲门。
整个	a	whole; entire	我整个下午都在学习。
整体	a	whole; entirety	我想了解整体。
整理	v	to tidy; organize	我在整理房间。
整齐	?	tidy; orderly	房间很整齐。
敷衍	v	to do perfunctorily	别敷衍我，认真回答。
文件包	?	briefcase	这个文件包是经理的。
文具	?	stationery	我想了解文具。
文化	?	culture	我喜欢中国文化。
文字	?	written language; writing	我想了解文字。
文学家	?	writer; literary figure	他是一名文学家。
文明	?	civilization	我想了解文明。
文物	?	cultural relic	博物馆里有很多文物。
文献	?	document; literature	我查了很多历史文献。
文章	?	article; essay	我在看一篇文章。
文雅	?	refined; elegant	她说话很文雅。
斑	?	spot; patch; marking	这只动物身上有黑斑。
斜	?	slanting; tilted	这条线有点儿斜。
斟酌	v	to consider carefully	这个问题需要认真斟酌。
斤	?	jin; 500 grams	一斤苹果
斩钉截铁	?	firm and decisive; categorical	他斩钉截铁地说：“不行。”
断	v	to cut off; stop	电话突然断了。
断定	v	to conclude; determine	现在还不能断定结果。
断断续续	?	intermittent; off and on	雨断断续续地下了一天。
斯文	?	refined; gentle; cultured	他看起来很斯文。
新	a	new	这是我的新书。
新娘	?	bride	新娘穿着白色婚纱。
新年	?	New Year	新年快乐！
新郎	?	bridegroom	新郎穿着西装。
新闻	?	news	我每天看新闻。
新陈代谢	?	metabolism	运动可以加快新陈代谢。
新颖	?	novel; fresh	这个设计很新颖。
新鲜	?	fresh	这个水果很新鲜。
方	?	square	方桌子
方位	?	direction; position	我分不清方位。
方便	a	convenient	坐地铁很方便。
方便面	?	instant noodles	我今天吃方便面。
方向	?	direction	这个方向是对的。
方圆	?	surrounding area	方圆几公里没有商店。
方式	?	way; method	我想了解方式。
方案	?	plan; scheme	我想了解方案。
方法	?	method; way	这是一个好方法。
方言	?	dialect	他会说当地方言。
方面	?	aspect	这方面很重要。
施展	v	to display; put to use	这里能让你施展才华。
旁边	?	beside; next to	学校旁边有商店。
旅游	v	to travel; travel	我想去北京旅游。
旅行	v	to travel; trip	我喜欢旅行。
旋律	?	melody	这首歌的旋律很美。
旗帜	?	flag; banner	旗帜在风中飘动。
旗袍	?	qipao; cheongsam	她穿了一件红旗袍。
无	v	to be without	这里禁止吸烟。
无偿	?	free of charge; unpaid	他无偿帮助了很多人。
无动于衷	?	unmoved; indifferent	面对提醒，他仍无动于衷。
无奈	v	to have no choice; helpless	我也很无奈。
无微不至	?	meticulous; caring in every detail	妈妈对孩子照顾得无微不至。
无忧无虑	?	carefree	孩子们无忧无虑地玩耍。
无所谓	v	to not mind; not care	我吃什么都无所谓。
无拘无束	?	free and unconstrained	孩子们无拘无束地玩。
无数	?	countless	这里有无数种选择。
无比	?	incomparably; extremely	我感到无比幸福。
无法	v	to be unable to	我无法同意。
无理取闹	v	to make trouble without reason	别无理取闹。
无穷无尽	?	endless; limitless	互联网的信息似乎无穷无尽。
无精打采	?	listless; in low spirits	他今天看起来无精打采。
无耻	?	shameless	这种行为很无耻。
无聊	a	boring	这个电影很无聊。
无能为力	?	powerless; unable to help	面对这种情况，我也无能为力。
无论	?	no matter; regardless of	无论多忙，我都运动。
无非	?	nothing more than; simply	他无非是想帮你。
既	?	both; since; already (used in patterns)	既方便，也便宜。
既然	?	since; now that	既然来了，就坐一会儿吧。
日	?	day; date	今天是八月二十四日。
日子	?	days; life	我想了解日子。
日常	?	daily	这是我的日常工作。
日新月异	?	changing rapidly with each passing day	科技发展日新月异。
日用品	?	daily necessities	我想了解日用品。
日益	?	increasingly; day by day	这个问题日益严重。
日程	?	schedule	我想了解日程。
日记	?	diary	我每天写日记。
旧	a	old; used	这是一本旧书。
早	adv	early	我今天来得很早。
早上	?	morning	我早上六点起床。
早餐	?	breakfast	我每天吃早餐。
早饭	?	breakfast	吃早饭
时	?	period of time	小时。
时代	?	era; age	我记得那个时代。
时候	?	time; when	你什么时候回家？
时光	?	time; days	大学时光过得很快。
时刻	?	moment	我记得那个时刻。
时尚	?	fashion	我想了解时尚。
时常	adv	often; frequently	他时常来这里喝咖啡。
时期	?	period; stage	我记得那个时期。
时机	?	opportunity; timing	现在不是最好的时机。
时而	?	from time to time; now...now...	天气时而晴，时而下雨。
时间	?	time	我没有时间。
昂贵	a	expensive	这台设备很昂贵。
昆虫	?	insect	我看到一只昆虫。
昌盛	?	prosperous; flourishing	当时文化十分昌盛。
明天	?	tomorrow	明天我去学校。
明年	?	next year	明年我去中国。
明明	?	clearly; obviously	他明明知道。
明星	?	celebrity; star	他是很有名的明星。
明显	?	obvious	变化很明显。
明智	?	wise; sensible	这是一个明智的决定。
明白	v	to understand; clear	我明白了。
明确	?	clear; definite	目标要明确。
昏迷	v	to be unconscious; coma	他受伤后昏迷了。
昔日	?	former days; in the past	昔日的小镇已经变了。
星期	?	week; day of the week	今天星期几？
星期天	?	Sunday	明天是星期天。
星期日	?	Sunday	今天是星期日。
春天	?	spring	春天天气很好。
昨天	?	yesterday	昨天我去学校。
是	v	to be; yes	我是老师。
是否	?	whether	我不知道他是否来。
是非	?	right and wrong	孩子要学会分辨是非。
昼夜	?	day and night	医生昼夜工作。
显得	v	to seem; appear	他今天显得很累。
显然	?	obvious; evidently	显然，他不同意。
显示	v	to display; show	显示态度
显著	?	significant; obvious	他的成绩有显著提高。
晃	v	to sway; shake	树枝在风中晃。
晒	v	to dry in the sun	晒衣服
晕	v	to faint; feel dizzy	我坐车有点儿晕。
晚	adv	late	来晚了
晚上	?	evening; night	晚上我看电视。
晚会	?	evening party; gala	学校晚上有晚会。
晚点	v	to be delayed; late	飞机晚点了。
晚饭	?	dinner	我六点吃晚饭。
普及	v	to popularize; become widespread	智能手机已经很普及。
普通	?	ordinary; regular	我要普通火车票。
普通话	?	Mandarin Chinese	我会说普通话。
普遍	a	common; universal	这种情况很普遍。
景点	?	tourist attraction	这里有很多景点。
景色	?	scenery	这里的景色很美。
晴	a	sunny; clear	今天是晴天。
晴朗	a	sunny; clear	今天天气很晴朗。
智力	?	intelligence	这个游戏可以训练智力。
智商	?	IQ; intelligence quotient	智商不是成功的唯一条件。
智慧	?	wisdom	我想了解智慧。
智能	a	smart; intelligent	这是智能手机。
暂且	?	for the time being	这个问题暂且不谈。
暂停	v	to pause; suspend	活动暂停了。
暂时	?	temporarily; for now	我暂时不走。
暖	a	warm	房间很暖。
暖和	a	warm	房间很暖和。
暗	a	dark; dim	房间里有点儿暗。
暗暗	?	secretly; to oneself	我暗暗高兴。
暗示	v	to hint; imply	他的表情暗示了答案。
暴露	v	to expose; reveal	问题很快暴露出来。
曝光	v	to expose; make public	这个问题被媒体曝光了。
曲子	?	tune; piece of music	这首曲子很好听。
曲折	?	winding; complicated	这条山路很曲折。
更	?	even more; more	今天比昨天更冷。
更加	?	even more	现在更加方便了。
更新	v	to update; renew	请更新一下资料。
曾经	?	once; in the past	我曾经住在北京。
最	?	most; the most	我最喜欢喝茶。
最初	?	at first; earliest	最初我不太习惯。
最后	?	last; finally	最后一个问题很难。
最好	?	had better	你最好早点儿休息。
最近	adv	recently	你最近忙吗？
月	?	month; moon	今天是八月三号。
月亮	?	moon	今晚的月亮很漂亮。
月饼	?	mooncake	中秋节我们吃月饼。
有	v	to have; there is/are	我有一个女儿。
有些	?	some; somewhat	有些学生在上课。
有关	?	related to; about	这是一本有关中国的书。
有利	?	beneficial	这个条件对我们有利。
有名	a	famous	这个饭店很有名。
有意思	a	interesting	这个电影很有意思。
有效	?	effective	这个方法很有效。
有时	adv	sometimes	我有时坐地铁。
有条不紊	?	orderly; methodical	她把工作安排得有条不紊。
有点儿	?	a little; a bit	有点儿冷
有用	?	useful	这个方法很有用。
有的	?	some	有的学生喜欢早上学习。
有趣	a	interesting; fun	这个故事很有趣。
朋友	?	friend	她是我的朋友。
服务	v	to serve; service	这里的服务很好。
服务台	?	service desk	请去服务台问一下。
服务员	?	waiter; waitress; attendant	服务员，请给我水。
服气	v	to be convinced; accept defeat	这次我真的服气了。
服装	?	clothing; costume	这是我的服装。
朗读	v	to read aloud	请大声朗读课文。
朝	prep	toward	一直朝前走。
朝代	?	dynasty	这个文物属于哪个朝代？
朝气蓬勃	?	full of youthful energy	年轻人看起来朝气蓬勃。
期待	v	to look forward to	我很期待这次旅行。
期望	v	to expect; expectation	父母对孩子有很高的期望。
期末	?	end of term; end of semester	期末有考试。
期间	?	period; during	我记得那个期间。
期限	?	deadline; time limit	任务期限是下周。
木头	?	wood; timber	这张桌子是木头做的。
未免	adv	rather; a bit too	这样说未免太直接了。
未必	?	not necessarily	贵的未必好。
未来	?	future	我想了解未来。
本	mw	measure word for books	我有一本书。
本事	?	ability; skill	他真有本事。
本子	?	notebook	这是我的本子。
本来	?	originally; at first	我本来想去。
本科	?	undergraduate education	他正在读本科。
本能	?	instinct	保护孩子是父母的本能。
本质	?	essence; nature	我想了解本质。
本身	?	itself; oneself	这个问题本身不难。
本钱	?	capital; cost; resources	他拿出全部本钱创业。
本领	?	ability; capability	我想了解本领。
朴实	a	simple; plain; sincere	他说话很朴实。
朴素	?	plain; simple	她穿得很朴素。
朵	mw	measure word for flowers/clouds	一个朵
机会	?	opportunity; chance	这是一个好机会。
机器	?	machine	这是我的机器。
机场	?	airport	我去机场接朋友。
机密	?	confidential; secret	这是公司机密。
机构	?	organization; institution	这是一个教育机构。
机灵	a	clever; quick-witted	这个孩子很机灵。
机票	?	air ticket	我买了机票。
杀	v	to kill	这种药可以杀虫子。
杂志	?	magazine	我喜欢看杂志。
权威	?	authority; authoritative	这位专家很有权威。
材料	?	material; data	请准备好材料。
杜绝	v	to put an end to; eliminate	我们要杜绝浪费。
束	?	bundle; bunch; beam	他送给我一束花。
束缚	v	to restrain; bind	不要被旧观念束缚。
条	mw	measure word for long/narrow things	我买了一条裤子。
条件	?	condition	这个工作的条件不错。
来	v	to come	明天你来吗？
来不及	?	not have enough time	快点儿，要来不及了。
来历	?	origin; background	我不知道这个东西的来历。
来得及	?	there is still time	现在去还来得及。
来源	?	source; origin	我们要确认消息来源。
来自	v	to come from	他来自中国。
杯	mw	cup; glass; measure word	请给我一个杯。
杯子	?	cup; glass	我买一个杯子。
杰出	?	outstanding	她是一位杰出的科学家。
极	?	extremely; very	天气好极了。
极了	?	extremely	冷极了
极其	?	extremely	这个问题极其重要。
极端	?	extreme	不要采取极端做法。
极限	?	limit; extreme	人类的体能有极限。
极（了）	?	extremely; very	这个菜好吃极了。
构思	v	to conceive; plan an idea	他正在构思一篇文章。
构成	v	to form; constitute	这些部分构成一个系统。
枕头	?	pillow	这个枕头太高了。
枚	mw	measure word for small objects	我买了两枚邮票。
果实	?	fruit	我喜欢吃果实。
果断	?	decisive; resolute	他做决定很果断。
果汁	?	fruit juice	我喜欢喝果汁。
果然	?	as expected	他果然来了。
枝	mw	branch; measure word for branch-like things	树上有一枝花。
枯燥	?	dull; boring	这个工作有点儿枯燥。
枯萎	v	to wither	缺水以后，花很快枯萎了。
某	pron	some; certain	某一天，他突然来了。
柔和	?	soft; gentle	灯光很柔和。
查	v	to check; look up	我查一下词典。
查找	v	to look up; search for	我在查找信息。
查看	v	to check; view	请查看信息。
查获	v	to seize; uncover	警方查获了一批毒品。
柴油	?	diesel	这辆车使用柴油。
标准	?	standard	这个符合标准。
标准间	?	standard room	标准间有两张床。
标志	?	sign; mark	这是我的标志。
标记	v	to mark; label	请把重点标记出来。
栋	mw	measure word for buildings	这里有三栋楼。
栏目	?	column; program section	我喜欢这个新闻栏目。
树	?	tree	学校前面有很多树。
树立	v	to establish; set up	我们要树立信心。
校园	?	campus	我们的校园很大。
校长	?	school principal	校长在办公室。
株	mw	measure word for plants	院子里有三株花。
样品	?	sample; specimen	实验室收到了一份样品。
样子	?	appearance; look	你看他的样子。
样式	?	style; pattern	我想了解样式。
核心	?	core	我想了解核心。
根	mw	root; measure word for long thin objects	树的根很深。
根据	prep	according to; based on	根据地图，车站在前面。
根本	?	at all; simply	我根本不知道。
根深蒂固	?	deep-rooted	这种观念根深蒂固。
根源	?	root; source	我们要找到问题根源。
格外	adv	especially	今天格外冷。
栽培	v	to cultivate; grow	这种花很容易栽培。
桃	?	peach	这个桃很甜。
框架	?	frame; framework	窗户的框架坏了。
案件	?	case; legal/criminal case	警方正在调查这个案件。
案例	?	case; example	老师介绍了一个真实案例。
桌子	?	table; desk	书在桌子上。
档次	?	level; grade	这家酒店档次很高。
桥	?	bridge	前面有一座桥。
桥梁	?	bridge; link	这座桥梁很长。
桨	?	oar; paddle	他用桨划船。
梢	?	tip of a branch; treetop	鸟停在树梢上。
梦	?	dream	我昨晚做了一个梦。
梦想	?	dream; to dream	他梦想成为医生。
梨	?	pear	这个梨很甜。
梯田	?	terraced field	山上有大片梯田。
梳子	?	comb	我想了解梳子。
检查	v	to check; to examine	医生给我检查身体。
检票	v	to check tickets	进站前要检票。
检验	v	to test; examine	医生要检验血液样品。
棒	?	excellent; great	这个办法很棒。
森林	?	forest	森林里有很多树。
棵	mw	measure word for plants	门前有一棵树。
椅子	?	chair	狗在椅子下面。
植物	?	plant	公园里有很多植物。
椭圆	?	oval; ellipse	这个桌子是椭圆形的。
楼	?	building; floor	我住在三楼。
楼梯	?	stairs; staircase	我们走楼梯吧。
概念	?	concept	我想了解概念。
概括	?	concise; to summarize	请用一句话概括。
榜样	?	example; model	老师是我们的榜样。
模仿	v	to imitate	模仿老师
模型	?	model	我们建立了一个预测模型。
模式	?	model; mode	这是新的购物模式。
模样	?	appearance; look	他还是小时候的模样。
模糊	?	vague; blurred	这张照片有点儿模糊。
模范	?	model; exemplary	他是公司的模范员工。
横	?	horizontal; across	一根木头横在路上。
橘子	?	tangerine	我喜欢吃橘子。
橡皮	?	eraser	我用橡皮。
次	mw	time; occasion (measure word)	我去过两次北京。
次品	?	defective product; substandard item	这个是次品。
次序	?	order; sequence	请按次序排队。
次要	?	secondary; less important	这只是次要问题。
欢乐	?	joyful; happiness	孩子们充满欢乐。
欢迎	v	to welcome; welcome	欢迎你来中国。
欣慰	?	pleased; gratified	看到孩子进步，我很欣慰。
欣欣向荣	?	prosperous; thriving	这个城市看起来欣欣向荣。
欣赏	v	to appreciate; enjoy	我喜欢欣赏音乐。
欲望	?	desire	每个人都有自己的欲望。
欺负	v	to bully	不要欺负比你小的人。
欺骗	v	to deceive; cheat	不要欺骗别人。
款式	?	style; design	这个款式很受欢迎。
款待	v	to entertain; hospitality	他们热情款待客人。
歇	v	to rest	累了就歇一会儿。
歌	?	song	唱歌
正	adv	just; right in the middle of	我正吃饭呢。
正义	?	justice; righteous	大家都支持正义。
正在	?	in the process of; currently	他正在看电视。
正好	?	just right; just in time	你来得正好。
正宗	?	authentic; genuine	这家店的北京菜很正宗。
正常	?	normal	这个情况很正常。
正式	?	formal; official	这个会议很正式。
正月	?	first lunar month	春节在农历正月。
正气	?	upright spirit; integrity	做人要有正气。
正确	a	correct	这个答案是正确的。
正经	a	serious; proper	他说话突然正经起来。
正规	?	regular; formal; standard	这是正规比赛。
此	?	this; here	此时我很忙。
此外	?	in addition	这儿很安静，此外也很方便。
步	?	step	走两步。
步伐	?	pace; step	他的步伐很快。
步骤	?	step; procedure	我想了解步骤。
武器	?	weapon	这种武器很危险。
歪曲	v	to distort	不要歪曲事实。
歹徒	?	criminal; gangster	警方抓住了歹徒。
死	?	rigid; inflexible	规定是死的，人是活的。
死亡	?	death; to die	这场事故造成了人员死亡。
残忍	?	cruel	这样对待动物太残忍了。
残次品	?	defective product	这批货里有一些残次品。
残留	v	to remain; residue	杯子里残留了一点儿水。
残酷	?	cruel; harsh	竞争有时很残酷。
段	mw	section; period; stretch (measure word)	这段路不远。
毁灭	v	to destroy; destruction	战争可能毁灭家园。
毅力	?	perseverance; willpower	学习需要毅力。
毅然	?	resolutely; firmly	他毅然辞去了工作。
母亲	?	mother	我的母亲很健康。
每	pron	every; each	我每天学习汉语。
毒品	?	illegal drugs; narcotics	毒品对社会危害很大。
比	prep	than; compared with	他比我高。
比例	?	proportion; ratio	我想了解比例。
比喻	?	metaphor; to compare	老师用一个简单的比喻解释问题。
比如	?	for example	我喜欢运动，比如游泳。
比方	?	for example	比方说，我们可以先做小测试。
比萨	?	pizza	吃比萨
比赛	?	competition; match	下午有篮球比赛。
比较	?	comparatively; to compare	今天比较冷。
比重	?	proportion; share	交通支出的比重很高。
毕业	v	to graduate	我大学毕业了。
毕竟	?	after all	他毕竟还是个孩子。
毛	?	hair; fur	这只狗的毛很长。
毛巾	?	towel	我用毛巾擦脸。
毛病	?	fault; shortcoming	我想了解毛病。
毫无	?	not at all; without any	这个说法毫无根据。
毫米	?	millimeter	这块板只有五毫米厚。
民族	?	ethnic group; nationality	中国有很多民族。
民间	?	folk; among the people	这个故事在民间流传很广。
气候	?	climate	这里的气候很好。
气功	?	qigong	爷爷每天练气功。
气势	?	momentum; imposing manner	这座建筑很有气势。
气味	?	smell; odor	房间里有奇怪的气味。
气概	?	spirit; courage	他表现出英雄气概。
气氛	?	atmosphere	我想了解气氛。
气温	?	temperature	最低气温
气色	?	complexion; appearance	你今天气色不错。
气魄	?	spirit; boldness	他很有领导者的气魄。
氧气	?	oxygen	人不能没有氧气。
水	?	water	我想喝水。
水平	?	level; standard	他的汉语水平很高。
水果	?	fruit	我喜欢吃水果。
水泥	?	cement	工人正在用水泥修路。
水煮鱼	?	spicy boiled fish	我想尝尝水煮鱼。
水龙头	?	faucet; tap	请把水龙头关好。
永恒	?	eternal; everlasting	没有什么是永恒的。
永远	?	forever	我永远记得你。
汇报	v	to report	我向经理汇报工作。
汉字	?	Chinese character	我会写汉字。
汉语	?	Chinese language	我会说汉语。
汗	?	sweat	我出了很多汗。
池塘	?	pond	我想了解池塘。
污染	v	to pollute; pollution	空气污染很严重。
汤	?	soup	我喜欢喝汤。
汹涌	?	surging; turbulent	海浪非常汹涌。
汽油	?	gasoline	汽车需要汽油。
沉思	v	to ponder; think deeply	他沉思了很久。
沉淀	v	to settle; accumulate	时间会让经验慢慢沉淀。
沉着	?	calm; composed	遇到危险要沉着。
沉重	a	heavy; serious	这个箱子很沉重。
沉闷	?	dull; boring; oppressive	会议气氛有点儿沉闷。
沉默	v	to be silent	他突然沉默了。
沏	v	to make tea	我来给你沏茶。
沐浴	v	to bathe; be bathed in	孩子正在沐浴。
沙发	?	sofa	我坐在沙发上。
沙拉	?	salad	吃沙拉
沙滩	?	sandy beach	孩子们在沙滩上玩。
沙漠	?	desert	我想了解沙漠。
沟通	v	to communicate	我们需要多沟通。
没	?	not; have not	没吃饭
没事	?	it's okay; nothing is wrong	我没事。
没关系	?	it doesn't matter; that's okay	没关系。
没意思	a	boring; uninteresting	这个电影没意思。
没有	v	to not have; there is/are not	我没有钱。
没问题	?	no problem	没问题，我来帮你。
沮丧	?	depressed; discouraged	失败后他有点儿沮丧。
河	?	river	这条河很长。
沸腾	v	to boil; be boiling	水已经沸腾了。
油	?	oil	这个菜油太多。
油炸	v	to deep-fry	这个菜是油炸的。
治(疗)	v	to treat; cure	医生正在治疗病人。
治理	v	to govern; manage	政府正在治理污染。
沾光	v	to benefit from another's association	我也跟着你沾光了。
沿海	?	coastal; along the coast	沿海城市气候比较湿润。
泄气	v	to lose heart	失败一次不要泄气。
泄漏	v	to leak; disclose	消息不能泄漏。
法律	?	law	我们应该遵守法律。
泛滥	v	to flood; spread unchecked	假货在市场上泛滥。
波浪	?	wave	海上有很大的波浪。
波涛	?	great waves	海上波涛很大。
注册	v	to register	我已经注册了这个网站。
注意	v	to pay attention; be careful	请注意安全。
注视	v	to gaze at; watch attentively	大家注视着屏幕。
注重	v	to emphasize; pay attention to	学校很注重安全。
泰斗	?	leading authority; master	他是这个领域的泰斗。
洒	v	to sprinkle	洒水
洗	v	to wash	我洗杯子。
洗手间	?	restroom	洗手间在哪儿？
洗澡	v	to take a shower/bath	我晚上洗澡。
洗衣机	?	washing machine	洗衣机在卫生间。
洞	?	hole	墙上有一个小洞。
洪水	?	flood	洪水淹没了道路。
活力	?	vitality; energy	年轻人充满活力。
活动	?	activity; event	我参加了这个活动。
活泼	a	lively	这个孩子很活泼。
活该	?	serve someone right; deserve it	你不听劝，活该迟到。
活跃	?	active; to enliven	课堂气氛很活跃。
派	v	to send; assign	派人
派别	?	school; faction	这种艺术有不同派别。
派遣	v	to dispatch; send	公司派遣他去国外工作。
流传	v	to spread; be handed down	这个故事流传了很多年。
流利	?	fluent	他的汉语很流利。
流氓	?	hooligan; rogue	警察抓住了那个流氓。
流泪	v	to shed tears	她感动得流泪了。
流浪	v	to wander; be homeless	这只猫以前在街上流浪。
流行	v	to be popular; fashionable	这种颜色很流行。
流露	v	to reveal; show	她脸上流露出喜悦。
浅	?	shallow; light	这里的水很浅。
浇	v	to water; pour	我每天给花浇水。
测验	v	to test; test	老师今天测验我们。
浑身	?	all over the body	跑完以后我浑身是汗。
浓	a	strong; thick	这杯茶太浓了。
浓厚	a	strong; deep	他对历史有浓厚兴趣。
浪漫	?	romantic	这个故事很浪漫。
浪费	v	to waste; waste	不要浪费时间。
海	?	sea	我想去看海。
海拔	?	altitude	这里海拔两千多米。
海洋	?	ocean; sea	海洋很大。
海鲜	?	seafood	我喜欢吃海鲜。
浸泡	v	to soak; immerse	豆子要先在水里浸泡。
涂抹	v	to smear; apply	孩子在纸上涂抹颜色。
消失	v	to disappear	太阳慢慢消失了。
消息	?	news; message	这是一个好消息。
消极	?	negative; passive	态度很消极。
消毒	v	to disinfect	医生先给伤口消毒。
消灭	v	to eliminate; wipe out	我们希望消灭贫困。
消耗	v	to consume; use up	运动会消耗很多能量。
消费	v	to consume; spend	这个月消费有点儿多。
消除	v	to eliminate; remove	我们要消除误会。
涉及	v	to involve; relate to	这个问题涉及很多人。
涌现	v	to emerge in large numbers	近年来涌现出很多优秀选手。
涨	v	to rise; increase	他正在涨。
淋	v	to get wet; be drenched	我被雨淋湿了。
淘气	?	naughty	他很淘气。
淘汰	v	to eliminate; phase out	这种旧设备已经被淘汰了。
淡季	?	off-season	冬天是这里的旅游淡季。
深	a	deep	水很深。
深刻	a	deep; profound	这件事给我留下深刻印象。
深奥	?	profound; difficult to understand	这个理论很深奥。
深情厚谊	?	deep friendship	他们之间有深情厚谊。
深沉	a	deep; profound; reserved	父亲的爱往往很深沉。
混乱	?	chaotic; disorder	现场一片混乱。
淹没	v	to flood; submerge	洪水淹没了道路。
清晨	?	early morning; dawn	清晨的空气很新鲜。
清晰	?	clear; distinct	照片很清晰。
清楚	?	clear; clearly	你说清楚一点儿。
清洁	a	clean; to clean	请保持房间清洁。
清淡	?	lightly flavored	我喜欢清淡的菜。
清澈	?	clear; limpid	河水很清澈。
清理	v	to clean up; clear	我们先清理房间。
清醒	?	awake; clear-headed	他已经清醒了。
渗透	v	to penetrate; seep into	水慢慢渗透进土壤。
渠道	?	channel; way	这是一个重要销售渠道。
温和	?	mild; gentle	老师的态度很温和。
温度	?	temperature	今天温度很低。
温暖	a	warm; to warm	阳光温暖着房间。
温柔	?	gentle	他很温柔。
港口	?	port; harbor	船已经到了港口。
港湾	?	harbor; bay	船停在安静的港湾。
渴	a	thirsty	我渴了，想喝水。
渴望	v	to long for; desire	我渴望有一次长假。
游	v	to swim	我在水里游。
游客	?	tourist; visitor	这里有很多游客。
游戏	?	game	我喜欢玩游戏。
游泳	v	to swim	我喜欢游泳。
游玩	v	to tour; have fun	星期天我们出去游玩。
游览	v	to tour; visit	我们游览了故宫。
渺小	?	tiny; insignificant	人在大自然面前很渺小。
湖泊	?	lake	这里有很多天然湖泊。
湿润	?	moist; humid	这里的空气很湿润。
